10, 52
88, 200
10, 85
92, 190
23, 75
110, 265
41, 196
111, 239
16, 145
61, 226
156, 177
60, 191
114, 150
22, 207
56, 91
10, 54
57, 108
53, 232
97, 207
159, 174
103, 174
112, 148
50, 215
86, 243
20, 155
30, 62
88, 223
140, 202
111, 259
107, 115
93, 235
145, 201
12, 116
59, 128
64, 235
78, 138
121, 142
81, 111
23, 36
28, 45
8, 163
86, 121
18, 137
20, 111
100, 171
236, 246
4, 157
28, 100
188, 238
120, 176
79, 86
11, 20
2, 110
98, 147
8, 167
126, 267
8, 189
18, 252
10, 92
115, 247
22, 147
125, 223
60, 169
100, 169
132, 159
88, 195
97, 233
14, 142
73, 91
29, 86
44, 182
24, 256
95, 219
47, 131
137, 205
138, 172
72, 217
44, 111
36, 91
31, 173
100, 149
26, 181
154, 199
34, 184
127, 160
68, 168
69, 148
39, 57
156, 200
24, 148
23, 61
37, 115
1, 203
88, 160
160, 248
19, 50
24, 182
136, 205
102, 175
81, 146
