91, 94
15, 17
126, 147
47, 53
175, 176
42, 56
98, 113
83, 87
173, 177
64, 76
137, 139
41, 44
89, 101
216, 228
47, 50
182, 189
109, 114
64, 83
125, 142
6, 13
255, 262
248, 249
46, 52
221, 235
40, 45
96, 109
158, 159
234, 239
21, 32
51, 54
264, 267
8, 16
92, 106
253, 261
40, 42
8, 21
55, 60
152, 167
213, 231
250, 267
241, 257
162, 167
245, 266
22, 28
150, 154
152, 155
155, 159
158, 169
216, 238
224, 230
226, 237
257, 261
170, 184
123, 127
221, 225
52, 60
9, 19
216, 231
6, 19
247, 256
249, 266
229, 239
59, 61
246, 247
14, 31
25, 69
26, 81
66, 158
68, 81
68, 214
68, 237
69, 85
69, 194
69, 265
70, 72
81, 239
82, 178
85, 148
85, 155
93, 178
102, 205
104, 193
121, 158
124, 229
124, 237
130, 202
138, 155
139, 201
150, 155
150, 201
150, 237
155, 190
158, 161
159, 160
159, 166
163, 216
193, 195
200, 202
201, 210
202, 219
