109, 245
12, 79
141, 193
122, 193
24, 259
113, 147
37, 236
79, 163
17, 254
29, 32
144, 207
79, 220
30, 219
2, 248
37, 158
33, 125
65, 123
35, 72
37, 119
102, 242
37, 189
128, 193
191, 225
29, 266
198, 210
55, 106
15, 100
137, 215
247, 258
168, 227
203, 246
29, 61
134, 197
145, 154
55, 107
67, 140
117, 134
100, 134
150, 202
52, 154
149, 156
43, 89
37, 105
166, 208
75, 95
29, 246
193, 242
100, 238
18, 95
46, 201
2, 157
26, 225
224, 259
69, 225
199, 246
22, 217
72, 151
176, 246
84, 125
29, 144
90, 167
44, 71
24, 133
88, 247
40, 67
73, 193
21, 141
10, 21
84, 199
17, 214
23, 27
17, 166
20, 29
21, 198
70, 187
76, 110
22, 156
149, 201
95, 196
65, 66
72, 77
40, 111
120, 193
81, 212
85, 143
81, 201
84, 209
251, 259
40, 257
113, 124
167, 247
206, 238
80, 150
125, 174
94, 242
167, 193
121, 195
242, 246
70, 138
32, 181
