106, 253
66, 141
24, 57
42, 110
28, 263
118, 243
93, 112
51, 235
152, 224
38, 42
127, 166
55, 76
95, 147
65, 94
99, 259
71, 85
59, 102
154, 248
37, 233
95, 148
41, 115
118, 201
10, 120
100, 158
23, 121
28, 222
107, 129
174, 253
20, 260
146, 180
88, 220
115, 130
19, 49
17, 23
27, 226
145, 182
19, 216
42, 234
127, 190
55, 125
144, 153
78, 97
112, 215
71, 173
120, 245
34, 181
39, 72
69, 244
10, 192
96, 247
7, 72
94, 168
117, 198
79, 164
122, 218
95, 224
150, 181
69, 218
118, 247
36, 140
22, 241
51, 153
25, 212
73, 158
156, 208
123, 132
120, 194
1, 47
142, 228
185, 236
68, 119
72, 227
77, 230
16, 95
29, 247
5, 105
110, 249
56, 135
13, 28
41, 96
145, 214
34, 36
126, 250
67, 215
58, 170
109, 177
131, 178
41, 224
41, 249
28, 108
47, 90
103, 167
12, 160
10, 36
72, 214
32, 167
23, 216
60, 168
127, 245
92, 110
