185, 242
44, 123
127, 212
49, 68
89, 137
155, 198
221, 226
193, 194
168, 221
136, 168
74, 148
148, 192
41, 197
73, 213
24, 156
40, 193
78, 140
49, 250
95, 164
59, 254
122, 171
72, 256
44, 79
73, 224
22, 256
199, 221
19, 31
19, 84
132, 151
156, 242
250, 264
81, 197
49, 82
23, 130
172, 175
72, 210
166, 245
106, 249
167, 211
44, 212
223, 240
57, 205
31, 176
93, 226
156, 225
65, 122
225, 260
102, 182
28, 37
43, 245
57, 69
215, 267
79, 183
79, 95
91, 155
80, 240
9, 58
174, 246
22, 117
95, 114
113, 201
3, 143
69, 206
3, 129
92, 130
85, 102
77, 231
38, 184
92, 150
12, 31
68, 120
118, 148
202, 250
11, 97
81, 217
79, 178
59, 70
51, 174
34, 120
20, 150
6, 212
104, 207
20, 242
18, 217
27, 251
178, 190
2, 147
158, 253
57, 217
140, 250
111, 204
126, 168
130, 237
85, 246
21, 157
35, 206
11, 123
13, 43
78, 183
20, 166
