14, 134
129, 151
80, 111
43, 240
154, 217
10, 263
24, 211
18, 81
55, 203
81, 177
77, 198
67, 230
153, 237
43, 181
96, 112
108, 232
48, 125
114, 195
121, 157
141, 184
62, 213
151, 231
36, 43
84, 154
52, 121
147, 243
92, 116
124, 130
47, 183
77, 103
12, 240
124, 152
101, 171
75, 233
120, 253
36, 134
3, 12
106, 213
35, 59
44, 110
80, 109
14, 76
75, 78
61, 133
40, 171
110, 218
25, 174
100, 204
14, 146
48, 136
77, 86
169, 214
62, 184
73, 252
56, 124
14, 72
59, 224
93, 156
54, 129
14, 225
6, 148
54, 143
105, 178
29, 124
115, 232
112, 249
128, 157
68, 261
43, 85
88, 117
99, 153
12, 106
24, 70
53, 244
19, 246
58, 146
133, 244
42, 101
12, 80
67, 85
88, 239
158, 258
122, 143
102, 112
144, 172
146, 266
51, 170
9, 50
164, 219
125, 245
85, 176
91, 146
156, 266
119, 192
30, 68
62, 90
141, 157
11, 129
111, 217
5, 202
