0	49, 63, 54, 51
1	103, 104, 96
2	214, 224, 233
3	8, 32, 16
4	26, 30, 12
5	116, 133
6	73, 80, 66
7	153, 164, 169
8	250, 264, 243, 267
9	172, 175, 176, 188
10	252, 265, 254
11	211, 218, 222
12	71, 75, 74
13	18, 35, 2
14	173, 194, 177
15	197, 209, 208
16	11, 36
17	204, 205, 200
18	4, 38, 15, 37
19	23, 33, 25
20	152, 162, 165
21	119, 130, 136
22	67, 82
23	91, 105, 94
24	180, 186
25	6, 9
26	215, 217
27	68, 88
28	156, 157
29	251, 259, 260
30	50, 53, 58, 47
31	3, 5, 1, 39
32	115, 146
33	185, 191, 179, 187
34	118, 148
35	76, 83, 64, 87
36	223, 230, 236, 238
37	72, 79
38	41, 48
39	170, 192, 184
40	131, 135, 147, 126
41	93, 111
42	232, 239, 229
43	240, 262, 255
44	220, 227, 219
45	98, 112, 110
46	20, 24
47	171, 190, 178
48	174, 182
49	14, 34, 7
50	226, 235, 225, 221
51	181, 195
52	196, 206
53	42, 45, 40, 56
54	117, 134
55	97, 101, 108
56	253, 257, 241, 261
57	124, 138
58	129, 144
59	132, 142
60	256, 258, 247
61	161, 163
62	154, 160
63	106, 107, 92
64	198, 210
65	139, 145
66	90, 114
67	213, 216, 228, 231
68	245, 249, 248, 266
69	52, 55
70	140, 143
71	57, 62
72	244, 263
73	13, 19
74	46, 60
75	122, 127
76	10, 28
77	43, 61
78	234, 237
79	151, 159
80	17
81	21
82	22
83	27
84	29
85	31
86	44
87	59
88	65
89	69
90	70
91	77
92	78
93	81
94	84
95	85
96	86
97	89
98	95
99	99
100	100
101	102
102	109
103	113
104	120
105	121
106	123
107	125
108	128
109	137
110	141
111	149
112	150
113	155
114	158
115	166
116	167
117	168
118	183
119	189
120	193
121	199
122	201
123	202
124	203
125	207
126	212
127	242
128	246
