0	118, 148, 149
1	116, 133, 128
2	172, 175, 176, 188
3	18, 35, 2
4	53, 58, 50, 47
5	1, 5, 3, 39
6	232, 239, 229
7	153, 164, 169
8	152, 165, 162, 167
9	96, 103, 104
10	73, 80, 66
11	196, 199, 206
12	197, 209, 208
13	68, 88
14	95, 100
15	242, 259, 251, 260
16	25, 33, 23
17	223, 230, 236, 238
18	72, 79
19	77, 82, 67
20	10, 22, 28
21	122, 123, 127
22	78, 86, 65
23	170, 192, 184
24	250, 264, 243, 267
25	211, 222, 218
26	49, 63, 51, 54
27	212, 217, 215
28	91, 105, 94
29	12, 30, 26
30	214, 224, 233
31	76, 83, 64, 87
32	71, 75, 74, 84
33	115, 146, 121
34	180, 186, 183
35	185, 191, 179, 187
36	204, 205, 200
37	137, 145, 139
38	11, 29, 36
39	173, 194, 177
40	156, 157, 168
41	20, 27, 24
42	203, 207
43	119, 130, 136
44	6, 9, 13, 19
45	4, 38, 17, 15, 37
46	41, 48, 44
47	254, 265, 252
48	93, 111
49	131, 135, 126, 147
50	99, 102
51	16, 21, 8, 32
52	256, 258, 246, 247
53	110, 112, 113, 98
54	253, 257, 241, 261
55	124, 138
56	7, 14, 34
57	181, 195
58	129, 144
59	226, 235, 225, 221
60	42, 45, 56, 40
61	97, 101, 89, 108
62	90, 109, 114
63	178, 190, 171
64	219, 227, 220
65	174, 182, 189
66	240, 262, 255
67	132, 142, 125
68	117, 134
69	198, 210
70	92, 107, 106
71	245, 249, 248, 266
72	154, 160
73	213, 216, 228, 231
74	161, 163
75	52, 55, 46, 60
76	120, 141
77	140, 143
78	244, 263
79	57, 62
80	43, 61, 59
81	151, 159
82	234, 237
83	31
84	69
85	70
86	81
87	85
88	150
89	155
90	158
91	166
92	193
93	201
94	202
