0	96, 103, 104
1	12, 30
2	232, 239
3	230, 236, 223, 238
4	215, 217
5	23, 33
6	176, 188
7	76, 83
8	71, 75
9	152, 162
10	2, 18
11	8, 32, 16
12	50, 53
13	11, 36
14	131, 135
15	179, 191
16	256, 258
17	240, 262, 255
18	196, 206
19	14, 34
20	15, 38
21	4, 37
22	66, 80
23	219, 227
24	174, 182
25	253, 257
26	45, 56
27	177, 194
28	245, 249
29	213, 216
30	92, 107
31	52, 55
32	228, 231
33	151, 159
34	1
35	3
36	5
37	6
38	7
39	9
40	10
41	13
42	17
43	19
44	20
45	21
46	22
47	24
48	25
49	26
50	27
51	28
52	29
53	31
54	35
55	39
56	40
57	41
58	42
59	43
60	44
61	46
62	47
63	48
64	49
65	51
66	54
67	57
68	58
69	59
70	60
71	61
72	62
73	63
74	64
75	65
76	67
77	68
78	69
79	70
80	72
81	73
82	74
83	77
84	78
85	79
86	81
87	82
88	84
89	85
90	86
91	87
92	88
93	89
94	90
95	91
96	93
97	94
98	95
99	97
100	98
101	99
102	100
103	101
104	102
105	105
106	106
107	108
108	109
109	110
110	111
111	112
112	113
113	114
114	115
115	116
116	117
117	118
118	119
119	120
120	121
121	122
122	123
123	124
124	125
125	126
126	127
127	128
128	129
129	130
130	132
131	133
132	134
133	136
134	137
135	138
136	139
137	140
138	141
139	142
140	143
141	144
142	145
143	146
144	147
145	148
146	149
147	150
148	153
149	154
150	155
151	156
152	157
153	158
154	160
155	161
156	163
157	164
158	165
159	166
160	167
161	168
162	169
163	170
164	171
165	172
166	173
167	175
168	178
169	180
170	181
171	183
172	184
173	185
174	186
175	187
176	189
177	190
178	192
179	193
180	195
181	197
182	198
183	199
184	200
185	201
186	202
187	203
188	204
189	205
190	207
191	208
192	209
193	210
194	211
195	212
196	214
197	218
198	220
199	221
200	222
201	224
202	225
203	226
204	229
205	233
206	234
207	235
208	237
209	241
210	242
211	243
212	244
213	246
214	247
215	248
216	250
217	251
218	252
219	254
220	259
221	260
222	261
223	263
224	264
225	265
226	266
227	267
