0	200, 205, 204
1	103, 104, 96
2	23, 33, 25
3	12, 30, 26
4	215, 217
5	116, 133
6	50, 53
7	131, 135
8	11, 36
9	254, 265
10	8, 32, 16
11	173, 194, 177
12	1, 5, 39
13	232, 239, 229
14	223, 230, 236, 238
15	152, 162, 165
16	76, 83
17	214, 224, 233
18	153, 169
19	2, 18
20	176, 188, 172
21	71, 75
22	67, 82
23	41, 48
24	179, 191, 187
25	243, 264, 267
26	196, 206
27	181, 195
28	97, 101, 108
29	220, 227, 219
30	4, 37
31	15, 38
32	256, 258
33	226, 235
34	174, 182
35	132, 142
36	66, 80
37	171, 190
38	240, 262, 255
39	7, 14, 34
40	119, 136
41	98, 112, 110
42	253, 257, 241, 261
43	42, 45, 56
44	213, 216, 228, 231
45	92, 107
46	245, 249
47	139, 145
48	161, 163
49	47, 58
50	54, 63
51	52, 55
52	244, 263
53	46, 60
54	13, 19
55	10, 28
56	248, 266
57	234, 237
58	43, 61
59	122, 127
60	151, 159
61	3
62	6
63	9
64	17
65	20
66	21
67	22
68	24
69	27
70	29
71	31
72	35
73	40
74	44
75	49
76	51
77	57
78	59
79	62
80	64
81	65
82	68
83	69
84	70
85	72
86	73
87	74
88	77
89	78
90	79
91	81
92	84
93	85
94	86
95	87
96	88
97	89
98	90
99	91
100	93
101	94
102	95
103	99
104	100
105	102
106	105
107	106
108	109
109	111
110	113
111	114
112	115
113	117
114	118
115	120
116	121
117	123
118	124
119	125
120	126
121	128
122	129
123	130
124	134
125	137
126	138
127	140
128	141
129	143
130	144
131	146
132	147
133	148
134	149
135	150
136	154
137	155
138	156
139	157
140	158
141	160
142	164
143	166
144	167
145	168
146	170
147	175
148	178
149	180
150	183
151	184
152	185
153	186
154	189
155	192
156	193
157	197
158	198
159	199
160	201
161	202
162	203
163	207
164	208
165	209
166	210
167	211
168	212
169	218
170	221
171	222
172	225
173	242
174	246
175	247
176	250
177	251
178	252
179	259
180	260
