201, 247
184, 237
140, 209
125, 209
57, 68
208, 238
22, 230
35, 260
95, 252
19, 202
137, 251
141, 212
84, 177
64, 190
3, 120
126, 220
125, 166
81, 89
89, 145
149, 212
35, 55
23, 95
115, 146
109, 246
24, 40
80, 207
64, 93
20, 117
240, 248
166, 242
63, 128
177, 247
50, 88
41, 74
130, 203
83, 183
50, 120
73, 131
128, 234
57, 106
31, 40
27, 66
26, 239
126, 255
23, 51
115, 198
146, 226
120, 197
119, 175
124, 138
95, 162
148, 173
6, 51
20, 193
117, 201
114, 123
150, 260
94, 105
118, 141
124, 145
66, 72
31, 149
35, 144
159, 164
22, 78
160, 206
190, 236
75, 85
71, 111
73, 77
109, 256
83, 255
138, 208
77, 221
19, 48
148, 221
93, 187
72, 212
143, 154
10, 109
9, 91
124, 208
20, 57
20, 153
73, 146
124, 141
10, 183
48, 99
172, 184
202, 222
31, 170
69, 160
64, 87
79, 199
19, 151
57, 102
11, 62
77, 162
79, 189
76, 164
