116, 240
17, 82
166, 229
77, 81
206, 207
17, 95
16, 163
59, 193
148, 242
55, 205
201, 223
116, 216
34, 224
77, 199
46, 120
60, 186
17, 101
120, 123
77, 201
85, 164
84, 193
199, 203
113, 127
121, 202
31, 80
122, 246
21, 99
69, 189
85, 115
4, 121
52, 227
89, 121
75, 151
27, 113
95, 189
35, 155
174, 183
18, 70
36, 168
21, 263
128, 185
121, 189
146, 170
43, 59
223, 224
67, 100
141, 262
150, 222
102, 224
21, 109
81, 128
11, 202
166, 194
52, 203
17, 168
85, 141
109, 141
69, 102
27, 57
31, 199
120, 219
95, 181
70, 81
203, 207
79, 181
185, 202
72, 166
21, 108
27, 213
21, 102
20, 27
95, 116
183, 242
84, 202
166, 217
121, 151
100, 121
28, 36
84, 262
137, 168
27, 146
99, 199
155, 193
121, 200
21, 96
95, 167
59, 85
150, 183
77, 85
116, 206
95, 223
151, 158
141, 227
99, 227
29, 31
59, 153
123, 234
11, 29
85, 182
195, 199
