0	116, 133, 128
1	185, 191, 187, 179
2	7, 34, 31, 14
3	155, 167
4	53, 58, 50, 47
5	67, 77, 82
6	16, 21, 8, 32
7	71, 74, 75, 84
8	12, 26, 30
9	96, 104, 103
10	208, 209, 197
11	112, 113, 110, 98
12	68, 88, 81
13	242, 260, 259, 251
14	164, 169, 153
15	173, 194, 177
16	241, 261, 257, 253
17	70, 72, 79
18	214, 233, 224
19	183, 186, 180
20	211, 222, 218
21	216, 228, 213, 231
22	204, 205, 202, 200
23	151, 166, 159
24	20, 27, 24
25	83, 87, 76, 64
26	158, 163, 161
27	66, 73, 80
28	152, 162, 165
29	252, 254, 265
30	118, 148, 149
31	95, 100
32	212, 215, 217
33	250, 264, 243, 267
34	69, 85
35	17, 37, 38, 15, 4
36	3, 5, 1, 39
37	172, 176, 188, 175
38	49, 63, 51, 54
39	223, 230, 238, 236
40	52, 60, 46, 55
41	119, 130, 136
42	137, 145, 139
43	196, 199, 206
44	115, 146, 121
45	78, 86, 65
46	11, 36, 29
47	2, 18, 35
48	91, 105, 94
49	6, 9, 19, 13
50	170, 184, 192
51	41, 48, 44
52	23, 33, 25
53	232, 239, 229
54	93, 111
55	59, 61, 43
56	99, 102
57	203, 207
58	156, 157, 168
59	10, 22, 28
60	122, 123, 127
61	131, 135, 126, 147
62	219, 220, 227
63	109, 114, 90
64	246, 258, 256, 247
65	240, 262, 255
66	89, 108, 97, 101
67	226, 235, 225, 221
68	117, 134
69	132, 142, 125
70	248, 249, 245, 266
71	42, 45, 40, 56
72	193, 195, 181
73	124, 138
74	182, 189, 174
75	178, 190, 171
76	129, 144
77	106, 107, 92
78	201, 210, 198
79	154, 160, 150
80	120, 141
81	244, 263
82	57, 62
83	140, 143
84	234, 237
