0	254, 265
1	71, 75
2	8, 32, 16
3	41, 48
4	204, 205, 200
5	103, 104, 96
6	11, 36
7	215, 217
8	232, 239, 229
9	176, 188, 172
10	152, 162, 165
11	230, 236, 223, 238
12	214, 224
13	2, 18
14	50, 53
15	25, 33, 23
16	153, 169
17	26, 30, 12
18	76, 83
19	131, 135
20	15, 38
21	187, 191, 179
22	174, 182
23	7, 14, 34
24	243, 264
25	253, 257
26	110, 112
27	219, 227
28	226, 235
29	42, 45, 56
30	132, 142
31	171, 190
32	240, 262, 255
33	4, 37
34	119, 136
35	97, 108
36	196, 206
37	256, 258
38	66, 80
39	245, 249
40	213, 216
41	139, 145
42	54, 63
43	177, 194
44	92, 107
45	244, 263
46	52, 55
47	228, 231
48	43, 61
49	10, 28
50	13, 19
51	151, 159
52	248, 266
53	234, 237
54	1
55	3
56	5
57	6
58	9
59	17
60	20
61	21
62	22
63	24
64	27
65	29
66	31
67	35
68	39
69	40
70	44
71	46
72	47
73	49
74	51
75	57
76	58
77	59
78	60
79	62
80	64
81	65
82	67
83	68
84	69
85	70
86	72
87	73
88	74
89	77
90	78
91	79
92	81
93	82
94	84
95	85
96	86
97	87
98	88
99	89
100	90
101	91
102	93
103	94
104	95
105	98
106	99
107	100
108	101
109	102
110	105
111	106
112	109
113	111
114	113
115	114
116	115
117	116
118	117
119	118
120	120
121	121
122	122
123	123
124	124
125	125
126	126
127	127
128	128
129	129
130	130
131	133
132	134
133	137
134	138
135	140
136	141
137	143
138	144
139	146
140	147
141	148
142	149
143	150
144	154
145	155
146	156
147	157
148	158
149	160
150	161
151	163
152	164
153	166
154	167
155	168
156	170
157	173
158	175
159	178
160	180
161	181
162	183
163	184
164	185
165	186
166	189
167	192
168	193
169	195
170	197
171	198
172	199
173	201
174	202
175	203
176	207
177	208
178	209
179	210
180	211
181	212
182	218
183	220
184	221
185	222
186	225
187	233
188	241
189	242
190	246
191	247
192	250
193	251
194	252
195	259
196	260
197	261
198	267
